0	file:/Users/mlafleur/Projects/SDGclassy/classifier/sources/cl_base_new/sdg16-new.txt	1.4983785134350702E-6	4.785398200234132E-4	6.4983590338109445E-6	0.008034097645426182	1.4929531886422523E-6	3.1761254604368805E-6	0.7008273094577836	0.017957656959089376	0.2726640455018901	4.479219392573009E-6	2.9315325660368688E-6	4.465112824561492E-6	3.0832502097760604E-6	1.5020535101850662E-6	4.743874060630142E-6	1.491348436225942E-6	1.4967077630465856E-6	1.491700828067418E-6
1	file:/Users/mlafleur/Projects/SDGclassy/classifier/sources/cl_base_new/sdg7-new.txt	2.5317523217283774E-6	1.0351056095114168E-5	0.7120225076456393	5.17817157651439E-6	2.522585359897846E-6	5.36657656023585E-6	2.660607281023056E-6	1.002996635458856E-5	0.287895453024633	7.568364064884797E-6	4.953297390304447E-6	7.5445287415705964E-6	5.209648835109453E-6	2.5379618218451517E-6	8.015540839179174E-6	2.519873871699528E-6	2.5289293193046593E-6	2.5204692945882145E-6
2	file:/Users/mlafleur/Projects/SDGclassy/classifier/sources/cl_base_new/sdg6-new.txt	1.965406439507929E-6	8.035553924625895E-6	8.523825306335057E-6	4.019829141268655E-6	1.958290101287234E-6	0.749792534207981	2.0654369063852746E-6	7.78629105705671E-6	0.24982959078885952	5.875342284473617E-6	3.845258678801615E-6	3.156867430376476E-4	4.044265025541316E-6	1.9702268918921896E-6	6.222486870558781E-6	1.9561851653818186E-6	1.9632149347960723E-6	1.9566473938429565E-6
3	file:/Users/mlafleur/Projects/SDGclassy/classifier/sources/cl_base_new/sdg17-new.txt	1.156818068236571E-6	4.729644607567199E-6	5.017036133925183E-6	2.366030195264718E-6	1.1526294645625933E-6	2.452116929517621E-6	1.2156949748812978E-6	4.582931040770966E-6	0.24442881778981973	3.458166196634155E-6	2.2632798118820083E-6	3.447275268467333E-6	2.380412906072885E-6	1.1596553370594934E-6	3.6624919388324795E-6	1.1513905208820821E-6	0.755529834974202	1.1516625838125522E-6
4	file:/Users/mlafleur/Projects/SDGclassy/classifier/sources/cl_base_new/sdg4-new.txt	1.8825807078609654E-6	0.7876435563343986	8.16461611009122E-6	3.8504263739689204E-6	1.8757642648211998E-6	3.990522063651843E-6	1.9783957125114864E-6	7.458162869088426E-6	0.212294972507709	5.627744884970995E-6	3.6832126220463924E-6	5.610021223990481E-6	3.873832486509567E-6	1.887198017786969E-6	5.960260179245665E-6	1.8737480346679034E-6	1.8804815570650817E-6	1.8741907839975436E-6
5	file:/Users/mlafleur/Projects/SDGclassy/classifier/sources/cl_base_new/sdg15-new.txt	1.5602953249496625E-6	6.379259256479156E-6	6.7668877585910446E-6	3.1912588104617305E-6	1.554645811936318E-6	3.3073710433902365E-6	1.6397074336534128E-6	6.181374646388472E-6	0.17595147540339018	0.8161249012539789	3.052670948436704E-6	4.649622644123679E-6	3.2106579511306646E-6	1.5641221819132469E-6	0.007875900596836904	1.552974747068249E-6	1.5585555349053339E-6	1.553341700636974E-6
6	file:/Users/mlafleur/Projects/SDGclassy/classifier/sources/cl_base_new/sdg14-new.txt	1.8209732924447729E-6	7.445039760023896E-6	7.897429213769707E-6	3.724421249110238E-6	0.8020508778365546	3.859932310194624E-6	1.9136527530147875E-6	8.683977705068358E-4	0.1795121135696265	5.443577047949706E-6	3.5626795638220784E-6	5.426433393414686E-6	3.747061397093536E-6	1.8254395009972583E-6	0.01751649995339688	1.8124296683024997E-6	1.8189428363160359E-6	1.8128579286693226E-6
7	file:/Users/mlafleur/Projects/SDGclassy/classifier/sources/cl_base_new/sdg5-new.txt	1.7258516739748017E-6	0.013610360979510428	7.484893647387374E-6	0.8091281019902661	1.7196027149890803E-6	3.6583022203665037E-6	1.8136898662379605E-6	6.837254211012336E-6	0.17720871335284744	5.159222597933702E-6	3.376576973736494E-6	5.142974471176397E-6	3.55132731023092E-6	1.7300845825729718E-6	5.464055253898934E-6	1.717754340483459E-6	1.7239272821546403E-6	1.7181602299460036E-6
8	file:/Users/mlafleur/Projects/SDGclassy/classifier/sources/cl_base_new/sdg9-new.txt	1.8814639719962043E-6	7.692355586258032E-6	8.15977290756924E-6	3.848142323564878E-6	1.8746515724305808E-6	3.988154909304095E-6	1.977222139746385E-6	7.45373873049699E-6	0.28275914434530425	5.6244065396216925E-6	3.6810277618619634E-6	5.606693392213207E-6	3.871534551736466E-6	1.8860785429609664E-6	5.9567245877686684E-6	0.7171736012420868	1.8793660664042949E-6	1.8730790249865459E-6
9	file:/Users/mlafleur/Projects/SDGclassy/classifier/sources/cl_base_new/sdg11-new.txt	1.720235461003728E-6	7.033173664277789E-6	7.460536538706795E-6	3.5183830158396137E-6	1.7140068371864575E-6	3.6463974867836862E-6	1.807787812946897E-6	6.815004630491909E-6	0.26340988556104644	5.142433615825849E-6	3.3655890217104356E-6	0.7365320373404325	3.539770691081656E-6	1.7244545950020686E-6	5.446274294819795E-6	1.7121644776038046E-6	1.7183173314797213E-6	1.7125690462334534E-6
10	file:/Users/mlafleur/Projects/SDGclassy/classifier/sources/cl_base_new/sdg8-new.txt	1.608565210336256E-6	6.576610429835743E-6	6.976230753669023E-6	3.2899847981364765E-6	1.6027409218549061E-6	3.4096891229502933E-6	1.6904340420232409E-6	5.135263356221454E-4	0.2409853401581455	4.8086090528877975E-6	0.758451552770308	4.793465126078178E-6	3.3099840779468374E-6	1.6125104563920008E-6	5.092725708307417E-6	1.6010181602930349E-6	1.6067715974901193E-6	1.6013964660759343E-6
